customer_id,event_month,event_seq,Monthly_GB_Download,Monthly_Long_Distance_Charges,Revenue,Extra_Data_Charges,Refunds
C00062,2025-11-30,30,32.0424,44.7988,82.4121,0.9579,0.0239
C00062,2025-12-01,31,31.3354,41.6499,82.7936,0.588,0.0525
C00062,2025-12-02,32,30.2892,40.6236,81.1597,0.5664,0.1119
C00062,2025-12-03,33,29.3377,38.8542,79.0712,0.2949,0.0257
C00062,2025-12-04,34,29.0857,39.3992,77.8346,0.3076,0.2487
C00062,2025-12-05,35,29.9326,41.4388,80.3094,0.4832,0.3095
C00062,2025-12-06,36,31.7663,43.3401,83.0105,0.6228,0.0322
C00062,2025-12-07,37,31.3191,44.3796,81.4303,0.9113,0.2594
C00062,2025-12-08,38,30.5017,42.0832,79.2866,0.8669,0.0855
C00062,2025-12-09,39,28.6777,39.9681,80.0946,0.5757,0.2575
C00062,2025-12-10,40,27.8131,37.6815,77.2121,0.5932,0.0076
C00062,2025-12-11,41,28.3659,38.9874,77.7995,0.5774,0.0696
C00062,2025-12-12,42,29.0503,40.6673,78.414,0.6816,0.215
C00062,2025-12-13,43,30.2702,42.393,81.0139,0.6335,0.2683
C00062,2025-12-14,44,31.0681,42.9864,81.6772,0.7936,0.1481
C00062,2025-12-15,45,29.8835,41.7504,79.5074,0.836,0.0523
C00063,2025-11-01,1,33.4024,46.4634,82.7039,0.9886,0.0721
C00063,2025-11-02,2,32.9418,46.3566,83.7588,0.9869,0.0577
C00063,2025-11-03,3,32.2814,45.1928,81.2039,1.1028,0.2607
C00063,2025-11-04,4,30.9193,44.3515,80.4426,0.6787,0.2455
C00063,2025-11-05,5,30.2634,42.6223,79.6831,0.853,0.0934
C00063,2025-11-06,6,30.0131,41.7925,78.6607,0.6269,0.0431
C00063,2025-11-07,7,30.7173,45.2499,80.2171,0.7972,0.1942
C00063,2025-11-08,8,32.3794,45.8995,82.7801,1.0185,0.0665
C00063,2025-11-09,9,32.241,47.4528,82.147,1.0578,0.3404
C00063,2025-11-10,10,31.4541,45.4876,79.7752,1.1074,0.354
C00063,2025-11-11,11,29.8128,42.9048,80.715,0.6879,0.3295
C00063,2025-11-12,12,28.698,41.82,79.4735,0.8421,0.2723
C00063,2025-11-13,13,29.108,42.5582,78.8419,0.8141,0.3001
C00063,2025-11-14,14,30.2954,42.6213,79.8679,1.0268,0.1954
C00063,2025-11-15,15,31.4159,45.1298,81.8497,1.1672,0.1967
C00063,2025-11-16,16,32.0673,46.8147,83.2066,1.165,0.2343
C00063,2025-11-17,17,31.2085,45.748,81.7363,0.9892,0.2717
C00063,2025-11-18,18,30.0501,42.9211,80.1059,0.6506,0.1364
C00063,2025-11-19,19,29.2195,41.9688,79.3607,0.6863,0.3274
C00063,2025-11-20,20,30.1852,43.1628,79.429,0.6411,0.1303
C00063,2025-11-21,21,31.3387,44.0721,80.2889,0.9647,0.0335
C00063,2025-11-22,22,32.4834,47.0147,81.8981,0.9975,0.2058
C00063,2025-11-23,23,32.8455,47.7099,83.0692,1.0874,0.1705
C00063,2025-11-24,24,33.0251,46.2795,81.8025,1.1186,0.2113
C00063,2025-11-25,25,31.3559,43.7559,82.2929,0.9206,0.244
C00063,2025-11-26,26,30.5779,42.8466,78.955,0.8715,0.0947
C00063,2025-11-27,27,31.3673,42.7007,79.6849,0.6425,0.3662
C00063,2025-11-28,28,32.6569,44.6624,82.5151,0.8021,0.2598
C00063,2025-11-29,29,33.568,47.206,85.2239,0.9095,0.0655
C00063,2025-11-30,30,34.5344,46.8104,84.8332,1.1863,0.1655
C00063,2025-12-01,31,33.8249,45.4316,82.4273,0.8606,0.3461
C00063,2025-12-02,32,31.8765,44.1347,81.8128,0.6592,0.364
C00063,2025-12-03,33,31.4591,43.5006,79.1709,0.6018,0.2925
C00063,2025-12-04,34,31.6063,44.0478,82.105,0.5988,0.178
C00063,2025-12-05,35,32.1343,45.3352,82.9127,0.8975,0.0627
C00063,2025-12-06,36,33.7402,45.9268,82.2665,1.186,0.1436
C00063,2025-12-07,37,33.6481,46.032,84.8492,1.2056,0.3388
C00063,2025-12-08,38,32.8384,46.3575,83.1196,1.1826,0.0768
C00063,2025-12-09,39,31.0506,43.2343,81.0584,0.7044,0.3669
C00063,2025-12-10,40,30.4217,41.4807,78.8701,0.6557,0.2849
C00063,2025-12-11,41,30.0251,42.1607,80.3995,0.6344,0.0866
C00063,2025-12-12,42,31.6656,44.4353,81.5797,0.7541,0.3676
C00063,2025-12-13,43,32.4878,45.9042,83.4407,1.08,0.2898
C00063,2025-12-14,44,32.9181,46.2712,81.7659,0.9596,0.1785
C00063,2025-12-15,45,31.7226,44.3799,82.9498,1.1617,0.2471
C00064,2025-11-01,1,16.0902,27.2255,86.3043,1.4923,0.0998
C00064,2025-11-02,2,16.7608,27.09,85.4852,1.2664,0.1175
C00064,2025-11-03,3,15.5222,26.6557,84.8308,1.2281,0.2887
C00064,2025-11-04,4,13.6272,24.208,81.9115,1.0269,0.3578
C00064,2025-11-05,5,12.8792,22.8967,79.9914,0.9036,0.4074
C00064,2025-11-06,6,12.9104,21.8863,81.0853,0.8931,0.189
C00064,2025-11-07,7,14.2599,23.1368,82.7977,1.037,0.1779
C00064,2025-11-08,8,15.2567,24.6751,85.342,1.3,0.3191
C00064,2025-11-09,9,15.9293,26.9751,84.4526,1.531,0.1969
C00064,2025-11-10,10,14.2299,24.1292,82.489,1.4253,0.1339
C00064,2025-11-11,11,12.8296,23.1945,80.3958,1.0141,0.3645
C00064,2025-11-12,12,12.1772,21.2822,80.9996,1.0877,0.2621
C00064,2025-11-13,13,12.4515,21.9814,79.7058,1.0368,0.1741
C00064,2025-11-14,14,13.9655,23.8704,80.4301,1.3408,0.2171
C00064,2025-11-15,15,15.018,24.5901,81.9512,1.2068,0.4021
C00064,2025-11-16,16,15.319,24.6927,83.5599,1.3934,0.1964
C00064,2025-11-17,17,14.5048,23.8399,82.9499,1.3075,0.3479
C00064,2025-11-18,18,12.8315,21.7062,81.6055,1.1194,0.3733
C00064,2025-11-19,19,12.6207,20.2263,79.5552,1.0505,0.1293
C00064,2025-11-20,20,13.4106,22.6522,80.9516,1.1943,0.0719
C00064,2025-11-21,21,14.4776,23.285,83.4731,1.2895,0.1356
C00064,2025-11-22,22,15.9697,24.7557,83.5773,1.4221,0.1374
C00064,2025-11-23,23,16.484,25.9729,84.744,1.4372,0.3888
C00064,2025-11-24,24,15.6212,24.6621,85.2335,1.1503,0.2171
C00064,2025-11-25,25,14.7643,23.347,84.1635,1.0605,0.1369
C00064,2025-11-26,26,13.73,21.4081,81.1279,1.0262,0.112
C00064,2025-11-27,27,14.5761,21.9595,81.273,1.1973,0.3307
C00064,2025-11-28,28,16.0103,25.0444,83.1612,1.0885,0.4058
C00064,2025-11-29,29,17.2134,26.817,86.3817,1.4808,0.0748
C00064,2025-11-30,30,17.1561,26.2963,85.1966,1.4852,0.345
C00064,2025-12-01,31,16.9915,25.2979,84.9195,1.3429,0.3081
C00064,2025-12-02,32,15.197,22.985,83.8547,0.989,0.1936
C00064,2025-12-03,33,14.6562,23.1118,82.816,0.9719,0.4022
C00064,2025-12-04,34,14.485,22.1248,82.4158,0.8951,0.3435
C00064,2025-12-05,35,15.9753,24.8963,83.998,1.0834,0.1086
C00064,2025-12-06,36,16.5975,25.5381,84.3292,1.4589,0.2356
C00064,2025-12-07,37,17.1853,25.3592,85.2757,1.3336,0.1485
C00064,2025-12-08,38,15.661,25.7252,85.1239,1.4523,0.1644
C00064,2025-12-09,39,14.375,22.6496,81.3015,1.1957,0.2958
C00064,2025-12-10,40,13.2862,22.478,81.2625,1.0266,0.1206
C00064,2025-12-11,41,13.3728,21.4492,80.6399,0.8736,0.3717
C00064,2025-12-12,42,14.7567,23.0162,82.4165,1.0327,0.405
C00064,2025-12-13,43,15.5801,26.036,83.3905,1.2699,0.4052
C00064,2025-12-14,44,16.6078,26.3405,84.6168,1.5573,0.3926
C00064,2025-12-15,45,15.484,25.3483,81.9938,1.4506,0.1846
C00065,2025-11-01,1,18.4369,30.0014,86.9797,1.4625,0.0
C00065,2025-11-02,2,18.1997,29.8558,87.8529,1.5949,0.2016
C00065,2025-11-03,3,17.7049,29.2477,86.4738,1.7313,0.1178
C00065,2025-11-04,4,16.0192,26.6063,84.5726,1.515,0.0337
C00065,2025-11-05,5,15.4871,25.1928,83.7626,1.2672,0.0926
C00065,2025-11-06,6,15.2749,25.9555,83.7537,1.1551,0.2336
C00065,2025-11-07,7,16.1972,28.2796,83.6849,1.4384,0.2686
C00065,2025-11-08,8,17.1522,29.5232,87.1271,1.6209,0.0
C00065,2025-11-09,9,17.911,28.8067,84.8356,1.5968,0.2414
C00065,2025-11-10,10,16.6124,29.1288,85.1548,1.7058,0.2326
C00065,2025-11-11,11,14.8227,26.8655,83.2605,1.2282,0.0076
C00065,2025-11-12,12,14.3205,25.1335,83.0209,1.1624,0.0866
C00065,2025-11-13,13,14.2813,24.2298,82.7941,1.3803,0.2442
C00065,2025-11-14,14,15.7003,27.7983,84.3441,1.6095,0.0
C00065,2025-11-15,15,16.9793,27.9027,85.2174,1.462,0.1637
C00065,2025-11-16,16,17.7307,29.515,85.582,1.5636,0.1786
C00065,2025-11-17,17,16.9997,27.9162,84.9639,1.4548,0.2078
C00065,2025-11-18,18,15.0685,24.8352,82.092,1.4924,0.0
C00065,2025-11-19,19,14.4184,23.7241,82.0021,1.2982,0.0
C00065,2025-11-20,20,15.3022,25.7447,82.3511,1.3904,0.1864
C00065,2025-11-21,21,16.8582,27.0337,84.9742,1.5901,0.0
C00065,2025-11-22,22,17.9171,28.4021,84.8849,1.525,0.215
C00065,2025-11-23,23,18.4873,28.8021,85.8524,1.5308,0.0653
C00065,2025-11-24,24,17.8535,29.0536,85.1016,1.6424,0.1698
C00065,2025-11-25,25,17.0762,26.82,85.7482,1.4076,0.2567
C00065,2025-11-26,26,16.1294,25.2522,83.6802,1.3739,0.128
C00065,2025-11-27,27,16.6666,25.5424,84.2178,1.18,0.2128
C00065,2025-11-28,28,17.8528,27.6341,86.2865,1.6234,0.1994
C00065,2025-11-29,29,19.5483,29.2147,87.0009,1.7401,0.0827
C00065,2025-11-30,30,19.2418,30.5214,88.8228,1.5501,0.0
C00065,2025-12-01,31,18.9729,29.1564,87.9684,1.5871,0.0581
C00065,2025-12-02,32,17.4827,27.5089,86.1633,1.2136,0.0
C00065,2025-12-03,33,16.7614,26.3817,83.4349,1.0938,0.2204
C00065,2025-12-04,34,16.6806,25.1334,84.5118,1.1481,0.1038
C00065,2025-12-05,35,17.4092,27.2245,85.8669,1.5881,0.0
C00065,2025-12-06,36,18.8805,30.1579,86.0246,1.7464,0.1646
C00065,2025-12-07,37,18.6794,28.9407,87.0419,1.6564,0.1418
C00065,2025-12-08,38,17.6523,28.8971,85.8639,1.6307,0.2675
C00065,2025-12-09,39,16.3466,25.1586,82.76,1.2044,0.1527
C00065,2025-12-10,40,15.0619,25.4888,81.6026,1.1916,0.1851
C00065,2025-12-11,41,15.959,25.3222,81.9578,1.1865,0.2536
C00065,2025-12-12,42,16.4803,27.4577,84.5954,1.4238,0.1956
C00065,2025-12-13,43,18.2574,28.7894,86.4984,1.8178,0.0295
C00065,2025-12-14,44,18.4745,29.6059,86.2197,1.6088,0.0222
C00065,2025-12-15,45,17.1626,27.7986,84.1986,1.626,0.109
C00066,2025-11-01,1,20.1747,33.3318,89.3398,0.3962,0.2585
C00066,2025-11-02,2,20.4622,33.9495,87.6322,0.5211,0.0
C00066,2025-11-03,3,19.6686,31.322,88.0761,0.2665,0.0614
C00066,2025-11-04,4,18.0191,29.9302,85.5798,0.2047,0.1506
C00066,2025-11-05,5,17.2921,28.6991,85.014,0.0404,0.0222
C00066,2025-11-06,6,17.2297,28.6194,84.523,0.2361,0.0982
C00066,2025-11-07,7,18.8285,31.5005,85.9619,0.1851,0.22
C00066,2025-11-08,8,19.7494,31.5417,86.7767,0.4897,0.2696
C00066,2025-11-09,9,19.8492,33.0858,88.5667,0.3906,0.1885
C00066,2025-11-10,10,18.9168,32.4128,87.7434,0.332,0.0
C00066,2025-11-11,11,17.0796,28.337,83.6903,0.2155,0.2622
C00066,2025-11-12,12,15.9938,28.1141,83.6757,0.0,0.189
C00066,2025-11-13,13,16.3647,29.1476,82.9705,0.3394,0.1445
C00066,2025-11-14,14,18.1975,30.1498,84.9747,0.445,0.1549
C00066,2025-11-15,15,18.6837,31.3874,85.8391,0.3656,0.2138
C00066,2025-11-16,16,19.5467,31.907,86.3028,0.5902,0.2043
C00066,2025-11-17,17,18.8745,30.9553,85.3395,0.3528,0.1169
C00066,2025-11-18,18,17.603,28.9459,85.4203,0.2647,0.0449
C00066,2025-11-19,19,16.5315,28.7015,82.7737,0.27,0.2577
C00066,2025-11-20,20,17.0115,29.7126,84.2162,0.1257,0.2326
C00066,2025-11-21,21,18.8888,31.3895,84.9666,0.3152,0.0502
C00066,2025-11-22,22,20.285,32.1729,88.4994,0.4478,0.3057
C00066,2025-11-23,23,21.0292,32.0667,87.4482,0.5203,0.1139
C00066,2025-11-24,24,19.8141,31.5536,88.0483,0.5588,0.1468
C00066,2025-11-25,25,19.207,30.7505,87.0718,0.2072,0.1646
C00066,2025-11-26,26,18.1532,28.3187,86.9621,0.0749,0.3104
C00066,2025-11-27,27,18.5913,30.298,84.9327,0.2458,0.0
C00066,2025-11-28,28,20.1703,30.466,88.7772,0.256,0.2908
C00066,2025-11-29,29,21.0843,33.866,88.9676,0.6403,0.0602
C00066,2025-11-30,30,21.5435,34.2019,89.4976,0.4644,0.0195
C00066,2025-12-01,31,20.5015,31.5907,89.0479,0.4549,0.2224
C00066,2025-12-02,32,19.7066,30.5392,87.3746,0.146,0.1777
C00066,2025-12-03,33,18.641,28.4596,85.1685,0.1013,0.0831
C00066,2025-12-04,34,18.4944,30.3114,87.196,0.2584,0.3047
C00066,2025-12-05,35,20.2513,31.3961,87.5437,0.443,0.0846
C00066,2025-12-06,36,20.8895,32.7303,88.8353,0.4886,0.1634
C00066,2025-12-07,37,21.4766,33.9775,87.6332,0.451,0.2571
C00066,2025-12-08,38,20.5777,30.6894,86.6723,0.5458,0.0092
C00066,2025-12-09,39,18.2578,29.7996,87.1158,0.1625,0.1021
C00066,2025-12-10,40,17.5652,28.6539,84.0565,0.0576,0.3127
C00066,2025-12-11,41,17.4396,29.0279,84.6899,0.0,0.1874
C00066,2025-12-12,42,18.6842,29.9431,87.1039,0.2182,0.0
C00066,2025-12-13,43,19.9638,31.0147,86.6295,0.5313,0.2402
C00066,2025-12-14,44,20.2277,32.4439,87.2408,0.5274,0.1371
C00066,2025-12-15,45,19.8735,31.2884,87.7026,0.4121,0.0297
C00067,2025-11-01,1,22.6669,37.6544,70.8878,0.8041,0.0457
C00067,2025-11-02,2,22.7082,36.7192,70.6844,0.6977,0.3468
C00067,2025-11-03,3,22.0032,36.5503,69.2214,0.7325,0.1625
C00067,2025-11-04,4,20.5704,34.3955,68.389,0.6346,0.1381
C00067,2025-11-05,5,19.3583,32.0778,66.6567,0.5202,0.0362
C00067,2025-11-06,6,19.7115,31.7744,65.983,0.5589,0.0263
C00067,2025-11-07,7,20.227,33.5976,69.6837,0.6373,0.0911
C00067,2025-11-08,8,21.6384,36.771,68.442,0.9356,0.0295
C00067,2025-11-09,9,21.5854,36.1284,69.2615,0.9327,0.055
C00067,2025-11-10,10,20.6022,34.2289,69.6674,0.6735,0.3061
C00067,2025-11-11,11,19.3967,32.0372,66.9493,0.5293,0.3166
C00067,2025-11-12,12,18.364,31.5264,66.7205,0.4591,0.3644
C00067,2025-11-13,13,18.9801,31.3012,67.1704,0.3197,0.1264
C00067,2025-11-14,14,19.9587,34.1617,68.6744,0.7309,0.1399
C00067,2025-11-15,15,20.9396,36.0964,69.9611,0.8872,0.205
C00067,2025-11-16,16,21.4563,35.1239,69.6308,0.8857,0.0634
C00067,2025-11-17,17,20.4093,34.2737,68.8306,0.552,0.3078
C00067,2025-11-18,18,19.5143,33.7208,67.0161,0.3779,0.1213
C00067,2025-11-19,19,18.8696,32.4462,66.5446,0.3986,0.1093
C00067,2025-11-20,20,19.5757,31.8381,66.7985,0.4842,0.3499
C00067,2025-11-21,21,20.6855,34.2576,69.1107,0.763,0.2499
C00067,2025-11-22,22,22.5241,36.2369,70.7131,0.8906,0.2566
C00067,2025-11-23,23,22.9939,37.2947,69.4624,0.8525,0.0708
C00067,2025-11-24,24,22.3675,35.5887,70.2193,0.7502,0.0714
C00067,2025-11-25,25,20.9896,33.0998,69.1881,0.674,0.2193
C00067,2025-11-26,26,20.5154,33.2111,68.8809,0.5561,0.0579
C00067,2025-11-27,27,21.0275,33.6437,67.3849,0.559,0.2917
C00067,2025-11-28,28,22.0391,34.9801,71.0787,0.4697,0.2378
C00067,2025-11-29,29,23.0169,36.8103,70.4074,0.8525,0.18
C00067,2025-11-30,30,23.7358,38.0039,72.1898,0.7271,0.0956
C00067,2025-12-01,31,23.015,36.971,70.0071,0.7639,0.134
C00067,2025-12-02,32,21.6943,34.7388,69.4971,0.678,0.2021
C00067,2025-12-03,33,20.7648,32.6585,66.6106,0.5303,0.1196
C00067,2025-12-04,34,20.3941,32.5285,67.9435,0.5169,0.3636
C00067,2025-12-05,35,22.337,34.6958,69.3456,0.4608,0.3016
C00067,2025-12-06,36,23.3447,36.0082,71.5701,0.818,0.0713
C00067,2025-12-07,37,23.3938,35.6212,71.1451,0.8707,0.1407
C00067,2025-12-08,38,22.3475,36.0564,68.98,0.7477,0.3031
C00067,2025-12-09,39,20.3311,33.7131,68.9981,0.6305,0.3025
C00067,2025-12-10,40,19.5224,31.2487,67.9043,0.2788,0.3152
C00067,2025-12-11,41,20.1313,31.7105,65.9435,0.4895,0.2906
C00067,2025-12-12,42,21.3567,33.1319,69.4033,0.7577,0.3114
C00067,2025-12-13,43,21.9316,35.9139,68.2873,0.8624,0.1999
C00067,2025-12-14,44,22.6099,36.6538,69.6984,1.0239,0.0609
C00067,2025-12-15,45,22.1009,34.2497,68.1501,0.5747,0.0877
C00068,2025-11-01,1,24.667,40.7947,73.2948,0.9112,0.4009
C00068,2025-11-02,2,24.7397,39.505,73.1285,0.9733,0.2905
C00068,2025-11-03,3,23.5432,39.6873,70.3504,0.9723,0.132
C00068,2025-11-04,4,22.5646,36.4014,70.0546,0.7941,0.2139
C00068,2025-11-05,5,21.1444,36.2136,67.8551,0.6162,0.0759
C00068,2025-11-06,6,21.6329,35.892,68.2106,0.6164,0.32
C00068,2025-11-07,7,22.6932,36.8806,69.84,1.0407,0.305
C00068,2025-11-08,8,23.9235,38.9831,71.5498,0.9351,0.3754
C00068,2025-11-09,9,24.1993,40.3432,72.7484,1.2768,0.4137
C00068,2025-11-10,10,23.0531,39.1994,69.1414,1.1054,0.078
C00068,2025-11-11,11,21.8815,36.5179,67.8834,0.9839,0.1395
C00068,2025-11-12,12,20.4905,33.8876,66.3652,0.8508,0.1953
C00068,2025-11-13,13,21.1694,34.5081,68.8379,0.7025,0.2335
C00068,2025-11-14,14,22.3941,36.8367,68.2898,1.0886,0.3877
C00068,2025-11-15,15,23.4362,37.7711,69.663,1.0387,0.1466
C00068,2025-11-16,16,23.5693,39.873,72.3671,1.0589,0.2337
C00068,2025-11-17,17,22.9085,39.0066,69.7482,0.894,0.2266
C00068,2025-11-18,18,21.9599,36.1352,68.0496,0.8479,0.3241
C00068,2025-11-19,19,20.6047,35.0626,66.4774,0.8266,0.1729
C00068,2025-11-20,20,20.9878,36.1502,68.1318,0.6605,0.0885
C00068,2025-11-21,21,22.8134,37.7842,70.9777,0.8734,0.257
C00068,2025-11-22,22,24.7118,40.2161,72.4611,1.0819,0.2497
C00068,2025-11-23,23,25.2326,38.9809,73.3464,1.1745,0.3774
C00068,2025-11-24,24,24.5672,39.01,72.5528,0.8623,0.1377
C00068,2025-11-25,25,23.0483,37.9942,69.3062,0.8312,0.3271
C00068,2025-11-26,26,22.3445,36.3348,69.7099,0.5997,0.2191
C00068,2025-11-27,27,23.1159,37.1925,70.0706,0.8736,0.3668
C00068,2025-11-28,28,23.9117,38.6389,71.0805,0.7405,0.1501
C00068,2025-11-29,29,25.7715,41.0944,71.8376,1.1848,0.276
C00068,2025-11-30,30,26.1071,40.3855,74.0984,1.3025,0.2288
C00068,2025-12-01,31,25.2396,39.0685,73.7953,0.9104,0.2118
C00068,2025-12-02,32,23.8999,36.4639,71.6953,0.766,0.0708
C00068,2025-12-03,33,22.7598,35.0096,70.7155,0.5805,0.2902
C00068,2025-12-04,34,22.7864,35.5205,71.3806,0.8023,0.3008
C00068,2025-12-05,35,23.6383,37.5871,72.6988,1.0673,0.3104
C00068,2025-12-06,36,25.1035,38.8453,71.4374,1.1365,0.398
C00068,2025-12-07,37,24.9644,40.0709,72.32,1.0877,0.2299
C00068,2025-12-08,38,24.4149,37.5115,71.8272,1.1036,0.164
C00068,2025-12-09,39,22.7296,36.6255,69.1364,0.8314,0.0757
C00068,2025-12-10,40,21.4826,35.8705,67.2234,0.6346,0.0819
C00068,2025-12-11,41,22.0765,35.8386,69.181,0.7532,0.4113
C00068,2025-12-12,42,23.2303,37.4548,70.1067,0.8351,0.1155
C00068,2025-12-13,43,24.678,38.4017,72.1438,1.0864,0.2903
C00068,2025-12-14,44,24.7521,38.6815,71.6736,1.1409,0.2303
C00068,2025-12-15,45,24.0484,38.8064,71.3312,0.9844,0.1949
C00069,2025-11-01,1,26.3774,44.3523,73.9141,1.3226,0.0
C00069,2025-11-02,2,27.1943,44.2266,73.1867,1.4461,0.0162
C00069,2025-11-03,3,26.2796,43.584,72.176,1.3315,0.2607
C00069,2025-11-04,4,24.5434,40.5413,71.3002,0.9685,0.1383
C00069,2025-11-05,5,23.9389,39.1204,71.0495,0.8509,0.2119
C00069,2025-11-06,6,23.5753,39.5871,70.6054,1.1079,0.1967
C00069,2025-11-07,7,24.868,41.4726,70.5128,1.2417,0.1588
C00069,2025-11-08,8,26.2,42.4361,73.7419,1.4999,0.1522
C00069,2025-11-09,9,26.4278,43.5883,73.0569,1.4865,0.0362
C00069,2025-11-10,10,25.0552,40.6322,72.6388,1.1659,0.2349
C00069,2025-11-11,11,23.2969,40.0759,71.3345,1.0111,0.0
C00069,2025-11-12,12,22.6532,38.1049,68.8971,0.846,0.2093
C00069,2025-11-13,13,22.9821,37.8708,68.7642,1.1806,0.1592
C00069,2025-11-14,14,24.3251,41.0781,71.7267,1.3089,0.0
C00069,2025-11-15,15,25.7725,42.1998,73.5297,1.3881,0.0
C00069,2025-11-16,16,25.654,42.0312,73.3409,1.5542,0.0
C00069,2025-11-17,17,25.2024,41.8478,73.1055,1.1695,0.2508
C00069,2025-11-18,18,23.6078,40.4667,69.4709,1.2551,0.0
C00069,2025-11-19,19,23.178,37.9446,69.8458,1.0426,0.0
C00069,2025-11-20,20,23.8235,39.8189,69.0219,1.0938,0.0492
C00069,2025-11-21,21,24.53,41.1045,71.9011,1.3543,0.2524
C00069,2025-11-22,22,26.4797,41.6594,73.0837,1.3576,0.158
C00069,2025-11-23,23,27.2513,42.7088,73.355,1.4506,0.0
C00069,2025-11-24,24,26.4702,42.2413,73.6518,1.4389,0.0
C00069,2025-11-25,25,25.1139,40.3174,70.7569,1.1023,0.1666
C00069,2025-11-26,26,24.5261,38.7182,69.9172,1.0974,0.0
C00069,2025-11-27,27,24.749,39.3836,71.6307,0.9556,0.0347
C00069,2025-11-28,28,25.9487,42.1431,73.014,1.329,0.2061
C00069,2025-11-29,29,27.6245,44.2438,75.0421,1.2677,0.0692
C00069,2025-11-30,30,28.3263,42.9431,76.6798,1.3202,0.2163
C00069,2025-12-01,31,27.337,42.9979,73.2738,1.4476,0.1974
C00069,2025-12-02,32,25.3296,40.32,72.5551,1.1362,0.2518
C00069,2025-12-03,33,24.483,39.5258,71.4856,0.8172,0.1764
C00069,2025-12-04,34,24.7098,39.6218,71.1633,0.8847,0.2156
C00069,2025-12-05,35,26.1991,42.1342,72.7053,1.0686,0.0
C00069,2025-12-06,36,27.1368,43.6945,75.2997,1.3361,0.0
C00069,2025-12-07,37,27.291,43.9159,74.6214,1.5097,0.0774
C00069,2025-12-08,38,26.3781,41.4818,72.4426,1.2828,0.0383
C00069,2025-12-09,39,24.7462,40.3155,72.0018,1.1094,0.0388
C00069,2025-12-10,40,23.9696,39.4296,71.1481,0.9098,0.1694
C00069,2025-12-11,41,24.1841,38.0245,69.4874,1.1829,0.2387
C00069,2025-12-12,42,25.6628,41.121,71.6848,1.1296,0.0
C00069,2025-12-13,43,26.7497,43.0002,72.0046,1.4706,0.0504
C00069,2025-12-14,44,26.4762,42.8818,72.8583,1.5695,0.0
C00069,2025-12-15,45,26.2088,42.1407,73.5002,1.3932,0.224
C00070,2025-11-01,1,28.3786,45.7952,75.5412,1.4742,0.0414
C00070,2025-11-02,2,29.1718,47.404,75.4233,1.5406,0.0761
C00070,2025-11-03,3,28.4433,46.0188,74.8709,1.5966,0.3183
C00070,2025-11-04,4,26.6396,43.8695,74.4046,1.5511,0.0477
C00070,2025-11-05,5,25.6192,42.8098,72.0726,1.4173,0.1951
C00070,2025-11-06,6,25.5219,41.7321,72.0481,1.3035,0.2286
C00070,2025-11-07,7,26.64,44.1846,72.8966,1.6351,0.154
C00070,2025-11-08,8,28.3117,45.4054,75.1159,1.7559,0.228
C00070,2025-11-09,9,27.9182,45.4644,74.325,1.556,0.2644
C00070,2025-11-10,10,26.7506,44.6186,72.8137,1.5212,0.0
C00070,2025-11-11,11,25.3194,42.3721,71.4823,1.2522,0.2211
C00070,2025-11-12,12,24.6989,40.5446,70.0559,1.2453,0.1515
C00070,2025-11-13,13,24.6103,41.8656,72.077,1.4419,0.138
C00070,2025-11-14,14,26.0484,44.2583,72.333,1.516,0.1393
C00070,2025-11-15,15,27.3669,46.2962,75.4435,1.5792,0.1865
C00070,2025-11-16,16,27.8494,46.5638,75.0998,1.6678,0.2849
C00070,2025-11-17,17,27.1154,45.2635,73.3945,1.5832,0.0336
C00070,2025-11-18,18,25.7533,42.0018,72.1023,1.2173,0.2106
C00070,2025-11-19,19,24.8314,42.3211,71.9828,1.4088,0.1994
C00070,2025-11-20,20,26.019,43.2565,73.1176,1.2353,0.0304
C00070,2025-11-21,21,27.1259,44.3308,73.9695,1.5568,0.2785
C00070,2025-11-22,22,28.9367,46.6372,76.2248,1.6986,0.1748
C00070,2025-11-23,23,29.1853,46.1353,76.1532,1.5896,0.0283
C00070,2025-11-24,24,28.5503,46.0597,74.521,1.5934,0.2831
C00070,2025-11-25,25,26.9637,43.8751,73.2882,1.345,0.1412
C00070,2025-11-26,26,26.6825,43.1477,74.0827,1.1543,0.2529
C00070,2025-11-27,27,26.833,44.1403,73.7594,1.212,0.0589
C00070,2025-11-28,28,28.6819,45.6443,75.5003,1.551,0.0332
C00070,2025-11-29,29,29.6984,47.5976,77.7832,1.62,0.0354
C00070,2025-11-30,30,29.8168,46.3961,75.9476,1.5932,0.2854
C00070,2025-12-01,31,29.2312,46.142,76.1619,1.426,0.1416
C00070,2025-12-02,32,28.2038,43.6607,74.6993,1.3955,0.2902
C00070,2025-12-03,33,26.692,41.9523,74.2361,1.3465,0.0045
C00070,2025-12-04,34,27.4052,42.8439,74.4162,1.4287,0.1618
C00070,2025-12-05,35,27.9809,45.5934,74.2729,1.4895,0.1823
C00070,2025-12-06,36,29.7848,47.2611,76.2855,1.6441,0.1691
C00070,2025-12-07,37,29.4133,46.0788,77.0753,1.7583,0.1003
C00070,2025-12-08,38,28.543,44.631,75.5582,1.5274,0.0
C00070,2025-12-09,39,27.2967,43.7371,74.7208,1.4712,0.0407
C00070,2025-12-10,40,25.7904,41.3723,73.3008,1.3079,0.2551
C00070,2025-12-11,41,26.5015,42.2959,71.233,1.1419,0.2623
